SNAPSHOT_TIME,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,Offensive Archetype,Defensive Archetype,Off_Cluster,Def_Cluster,USG_PCT,AST_PCT,DEF_RATING
2026-01-05 09:05,1631246,Vince Williams Jr.,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.192,,
2026-01-05 09:05,1642884,Vladislav Goldin,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.0,,
2026-01-05 09:05,1630249,Vít Krejčí,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.143,,
2026-01-05 09:05,1631117,Walker Kessler,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.167,,
2026-01-05 09:05,1642383,Walter Clayton Jr.,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.163,,
2026-01-05 09:05,1628976,Wendell Carter Jr.,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.153,,
2026-01-05 09:05,1631111,Wendell Moore Jr.,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.073,,
2026-01-05 09:05,1642954,Will Richard,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.143,,
2026-01-05 09:05,1642860,Will Riley,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.172,,
2026-01-05 09:05,1630214,Xavier Tillman,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.129,,
2026-01-05 09:05,1642905,Yang Hansen,POR,Off_Cluster_0,Def_Cluster_0,0,0,0.188,,
2026-01-05 09:05,1642949,Yanic Konan Niederhäuser,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.15,,
2026-01-05 09:05,1642274,Yves Missi,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.118,,
2026-01-05 09:05,1642258,Zaccharie Risacher,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.176,,
2026-01-05 09:05,1628380,Zach Collins,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.177,,
2026-01-05 09:05,1641744,Zach Edey,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.2,,
2026-01-05 09:05,203897,Zach LaVine,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.233,,
2026-01-05 09:05,1630192,Zeke Nnaji,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.109,,
2026-01-05 09:05,1630533,Ziaire Williams,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.169,,
2026-01-05 09:05,1629627,Zion Williamson,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.287,,
2026-01-05 09:10,1630639,A.J. Lawson,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.255,,
2026-01-05 09:10,1631260,AJ Green,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.127,,
2026-01-05 09:10,1642358,AJ Johnson,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.167,,
2026-01-05 09:10,203932,Aaron Gordon,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.23,,
2026-01-05 09:10,1628988,Aaron Holiday,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.182,,
2026-01-05 09:10,1630174,Aaron Nesmith,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.197,,
2026-01-05 09:10,1630598,Aaron Wiggins,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.191,,
2026-01-05 09:10,1642846,Ace Bailey,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.185,,
2026-01-05 09:10,1641737,Adem Bona,PHI,Off_Cluster_0,Def_Cluster_0,0,0,0.093,,
2026-01-05 09:10,1642876,Adou Thiero,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.125,,
2026-01-05 09:10,1642349,Ajay Mitchell,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.212,,
2026-01-05 09:10,201143,Al Horford,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.153,,
2026-01-05 09:10,1627936,Alex Caruso,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.146,,
2026-01-05 09:10,1642259,Alex Sarr,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.252,,
2026-01-05 09:10,1642918,Alijah Martin,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.063,,
2026-01-05 09:10,1630578,Alperen Sengun,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.264,,
2026-01-05 09:10,1642873,Amari Williams,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.041,,
2026-01-05 09:10,1641708,Amen Thompson,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.201,,
2026-01-05 09:10,1629599,Amir Coffey,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.078,,
2026-01-05 09:10,203083,Andre Drummond,PHI,Off_Cluster_0,Def_Cluster_0,0,0,0.14,,
2026-01-05 09:10,1641748,Andre Jackson Jr.,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.143,,
2026-01-05 09:10,1629614,Andrew Nembhard,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.239,,
2026-01-05 09:10,203952,Andrew Wiggins,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.2,,
2026-01-05 09:10,1629014,Anfernee Simons,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.218,,
2026-01-05 09:10,1641710,Anthony Black,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.225,,
2026-01-05 09:10,203076,Anthony Davis,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.269,,
2026-01-05 09:10,1630162,Anthony Edwards,MIN,Off_Cluster_0,Def_Cluster_0,0,0,0.304,,
2026-01-05 09:10,1630264,Anthony Gill,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.155,,
2026-01-05 09:10,1641810,Antonio Reeves,CHA,Off_Cluster_0,Def_Cluster_0,0,0,0.13,,
2026-01-05 09:10,1630574,Ariel Hukporti,NYK,Off_Cluster_0,Def_Cluster_0,0,0,0.082,,
2026-01-05 09:10,1642854,Asa Newell,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.159,,
2026-01-05 09:10,1641709,Ausar Thompson,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.19,,
2026-01-05 09:10,1630559,Austin Reaves,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.276,,
2026-01-05 09:10,1630245,Ayo Dosunmu,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.192,,
2026-01-05 09:10,1628389,Bam Adebayo,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.23,,
2026-01-05 09:10,1631248,Baylor Scheierman,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.088,,
2026-01-05 09:10,1642879,Ben Saraf,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.191,,
2026-01-05 09:10,1641767,Ben Sheppard,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.126,,
2026-01-05 09:10,1631097,Bennedict Mathurin,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.233,,
2026-01-05 09:10,1641731,Bilal Coulibaly,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.181,,
2026-01-05 09:10,202687,Bismack Biyombo,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.067,,
2026-01-05 09:10,1631104,Blake Wesley,POR,Off_Cluster_0,Def_Cluster_0,0,0,0.173,,
2026-01-05 09:10,1626171,Bobby Portis,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.226,,
2026-01-05 09:10,1641752,Bobi Klintman,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.19,,
2026-01-05 09:10,203992,Bogdan Bogdanović,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.177,,
2026-01-05 09:10,1630538,Bones Hyland,MIN,Off_Cluster_0,Def_Cluster_0,0,0,0.179,,
2026-01-05 09:10,203078,Bradley Beal,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.224,,
2026-01-05 09:10,1642382,Branden Carlson,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.178,,
2026-01-05 09:10,1641764,Brandin Podziemski,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.18,,
2026-01-05 09:10,1629634,Brandon Clarke,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.193,,
2026-01-05 09:10,1627742,Brandon Ingram,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.273,,
2026-01-05 09:10,1641706,Brandon Miller,CHA,Off_Cluster_0,Def_Cluster_0,0,0,0.281,,
2026-01-05 09:10,1630314,Brandon Williams,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.236,,
2026-01-05 09:10,1641729,Brice Sensabaugh,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.207,,
2026-01-05 09:10,1642355,Bronny James,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.136,,
2026-01-05 09:10,201572,Brook Lopez,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.195,,
2026-01-05 09:10,1642964,Brooks Barnhizer,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.088,,
2026-01-05 09:10,1628971,Bruce Brown,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.133,,
2026-01-05 09:10,1631121,Bryce McGowens,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.146,,
2026-01-05 09:10,1642267,Bub Carrington,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.163,,
2026-01-05 09:10,1627741,Buddy Hield,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.182,,
2026-01-05 09:10,203468,CJ McCollum,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.237,,
2026-01-05 09:10,1630595,Cade Cunningham,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.3,,
2026-01-05 09:10,1631216,Caleb Houstan,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.178,,
2026-01-05 09:10,1631126,Caleb Love,POR,Off_Cluster_0,Def_Cluster_0,0,0,0.216,,
2026-01-05 09:10,1628997,Caleb Martin,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.094,,
2026-01-05 09:10,1642353,Cam Christie,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.186,,
2026-01-05 09:10,1642285,Cam Spencer,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.178,,
2026-01-05 09:10,1630560,Cam Thomas,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.324,,
2026-01-05 09:10,1641715,Cam Whitmore,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.225,,
2026-01-05 09:10,1629661,Cameron Johnson,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.146,,
2026-01-05 09:10,1627747,Caris LeVert,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.176,,
2026-01-05 09:10,1642868,Carter Bryant,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.158,,
2026-01-05 09:10,1641717,Cason Wallace,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.124,,
2026-01-05 09:10,1642907,Cedric Coward,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.199,,
2026-01-05 09:10,1629646,Charles Bassey,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.123,,
2026-01-05 09:10,1642404,Chaz Lanier,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.129,,
2026-01-05 09:10,1631096,Chet Holmgren,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.229,,
2026-01-05 09:10,1628449,Chris Boucher,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.118,,
2026-01-05 09:10,1641753,Chris Livingston,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.189,,
2026-01-05 09:10,1643024,Chris Mañon,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.028,,
2026-01-05 09:10,101108,Chris Paul,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.135,,
2026-01-05 09:10,1642959,Chris Youngblood,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.157,,
2026-01-05 09:10,1631128,Christian Braun,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.154,,
2026-01-05 09:10,1631132,Christian Koloko,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.073,,
2026-01-05 09:10,1642935,Chucky Hepburn,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.219,,
2026-01-05 09:10,203991,Clint Capela,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.139,,
2026-01-05 09:10,1629632,Coby White,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.275,,
2026-01-05 09:10,1628998,Cody Martin,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.119,,
2026-01-05 09:10,1642262,Cody Williams,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.136,,
2026-01-05 09:10,1641732,Colby Jones,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.158,,
2026-01-05 09:10,1630175,Cole Anthony,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.24,,
2026-01-05 09:10,1631221,Collin Gillespie,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.194,,
2026-01-05 09:10,1642867,Collin Murray-Boyles,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.156,,
2026-01-05 09:10,1629012,Collin Sexton,CHA,Off_Cluster_0,Def_Cluster_0,0,0,0.249,,
2026-01-05 09:10,1642843,Cooper Flagg,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.231,,
2026-01-05 09:10,1630557,Corey Kispert,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.158,,
2026-01-05 09:10,1641854,Craig Porter Jr.,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.117,,
2026-01-05 09:10,1642938,Curtis Jones,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.265,,
2026-01-05 09:10,1626156,D'Angelo Russell,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.261,,
2026-01-05 09:10,1641747,DaRon Holmes II,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.121,,
2026-01-05 09:10,1631342,Daeqwon Plowden,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.152,,
2026-01-05 09:10,1631207,Dalen Terry,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.126,,
2026-01-05 09:10,1642261,Dalton Knecht,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.164,,
2026-01-05 09:10,1629655,Daniel Gafford,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.148,,
2026-01-05 09:10,1642450,Daniss Jenkins,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.206,,
2026-01-05 09:10,1642874,Danny Wolf,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.189,,
2026-01-05 09:10,203967,Dario Šarić,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.1,,
2026-01-05 09:10,1629636,Darius Garland,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.248,,
2026-01-05 09:10,1642357,David Jones Garcia,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.181,,
2026-01-05 09:10,1630558,Davion Mitchell,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.138,,
2026-01-05 09:10,1630549,Day'Ron Sharpe,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.18,,
2026-01-05 09:10,1628368,De'Aaron Fox,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.261,,
2026-01-05 09:10,1629631,De'Andre Hunter,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.212,,
2026-01-05 09:10,1629001,De'Anthony Melton,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.214,,
2026-01-05 09:10,201599,DeAndre Jordan,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.113,,
2026-01-05 09:10,201942,DeMar DeRozan,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.204,,
2026-01-05 09:10,1629731,Dean Wade,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.099,,
2026-01-05 09:10,1629028,Deandre Ayton,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.172,,
2026-01-05 09:10,1630166,Deni Avdija,POR,Off_Cluster_0,Def_Cluster_0,0,0,0.277,,
2026-01-05 09:10,203471,Dennis Schröder,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.217,,
2026-01-05 09:10,1641726,Dereck Lively II,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.113,,
2026-01-05 09:10,1642852,Derik Queen,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.227,,
2026-01-05 09:10,1627884,Derrick Jones Jr.,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.147,,
2026-01-05 09:10,1628401,Derrick White,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.238,,
2026-01-05 09:10,1630217,Desmond Bane,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.229,,
2026-01-05 09:10,1626164,Devin Booker,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.297,,
2026-01-05 09:10,1642269,Devin Carter,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.194,,
2026-01-05 09:10,1630170,Devin Vassell,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.184,,
2026-01-05 09:10,1628415,Dillon Brooks,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.276,,
2026-01-05 09:10,1627734,Domantas Sabonis,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.224,,
2026-01-05 09:10,1631230,Dominick Barlow,PHI,Off_Cluster_0,Def_Cluster_0,0,0,0.128,,
2026-01-05 09:10,1642270,Donovan Clingan,POR,Off_Cluster_0,Def_Cluster_0,0,0,0.144,,
2026-01-05 09:10,1628378,Donovan Mitchell,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.317,,
2026-01-05 09:10,1628978,Donte DiVincenzo,MIN,Off_Cluster_0,Def_Cluster_0,0,0,0.168,,
2026-01-05 09:10,1627827,Dorian Finney-Smith,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.087,,
2026-01-05 09:10,203926,Doug McDermott,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.146,,
2026-01-05 09:10,1642962,Drake Powell,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.146,,
2026-01-05 09:10,203110,Draymond Green,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.168,,
2026-01-05 09:10,1629234,Drew Eubanks,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.153,,
2026-01-05 09:10,1641809,Drew Peterson,CHA,Off_Cluster_0,Def_Cluster_0,0,0,0.108,,
2026-01-05 09:10,1631166,Drew Timme,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.107,,
2026-01-05 09:10,1630696,Dru Smith,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.15,,
2026-01-05 09:10,1629130,Duncan Robinson,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.138,,
2026-01-05 09:10,1641871,Duop Reath,POR,Off_Cluster_0,Def_Cluster_0,0,0,0.138,,
2026-01-05 09:10,203939,Dwight Powell,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.079,,
2026-01-05 09:10,1642928,Dylan Cardwell,SAC,Off_Cluster_0,Def_Cluster_0,0,0,0.093,,
2026-01-05 09:10,1642844,Dylan Harper,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.239,,
2026-01-05 09:10,1630700,Dyson Daniels,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.162,,
2026-01-05 09:10,1630604,E.J. Liddell,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.143,,
2026-01-05 09:10,1642856,Egor Dëmin,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.19,,
2026-01-05 09:10,1641989,Elijah Harkless,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.116,,
2026-01-05 09:10,1641801,Emanuel Miller,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.169,,
2026-01-05 09:10,201569,Eric Gordon,PHI,Off_Cluster_0,Def_Cluster_0,0,0,0.137,,
2026-01-05 09:10,1630679,Ethan Thompson,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.126,,
2026-01-05 09:10,1630596,Evan Mobley,CLE,Off_Cluster_0,Def_Cluster_0,0,0,0.219,,
2026-01-05 09:10,1630532,Franz Wagner,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.251,,
2026-01-05 09:10,1641713,GG Jackson,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.189,,
2026-01-05 09:10,1629216,Gabe Vincent,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.097,,
2026-01-05 09:10,202066,Garrett Temple,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.164,,
2026-01-05 09:10,1629726,Garrison Mathews,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.134,,
2026-01-05 09:10,203914,Gary Harris,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.075,,
2026-01-05 09:10,1627780,Gary Payton II,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.159,,
2026-01-05 09:10,1629018,Gary Trent Jr.,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.15,,
2026-01-05 09:10,203507,Giannis Antetokounmpo,MIL,Off_Cluster_0,Def_Cluster_0,0,0,0.364,,
2026-01-05 09:10,1629048,Goga Bitadze,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.11,,
2026-01-05 09:10,1641711,Gradey Dick,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.161,,
2026-01-05 09:10,1628960,Grayson Allen,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.207,,
2026-01-05 09:10,1627824,Guerschon Yabusele,NYK,Off_Cluster_0,Def_Cluster_0,0,0,0.145,,
2026-01-05 09:10,1630611,Gui Santos,GSW,Off_Cluster_0,Def_Cluster_0,0,0,0.153,,
2026-01-05 09:10,203084,Harrison Barnes,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.159,,
2026-01-05 09:10,1631127,Harrison Ingram,SAS,Off_Cluster_0,Def_Cluster_0,0,0,0.088,,
2026-01-05 09:10,1630529,Herbert Jones,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.158,,
2026-01-05 09:10,1642864,Hugo González,BOS,Off_Cluster_0,Def_Cluster_0,0,0,0.117,,
2026-01-05 09:10,1630621,Hunter Dickinson,NOP,Off_Cluster_0,Def_Cluster_0,0,0,0.333,,
2026-01-05 09:10,1642282,Hunter Sallis,PHI,Off_Cluster_0,Def_Cluster_0,0,0,0.169,,
2026-01-05 09:10,1641816,Hunter Tyson,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.167,,
2026-01-05 09:10,1630193,Immanuel Quickley,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.208,,
2026-01-05 09:10,1642403,Isaac Jones,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.119,,
2026-01-05 09:10,1630171,Isaac Okoro,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.138,,
2026-01-05 09:10,1642268,Isaiah Collier,UTA,Off_Cluster_0,Def_Cluster_0,0,0,0.171,,
2026-01-05 09:10,1642384,Isaiah Crawford,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.1,,
2026-01-05 09:10,1628392,Isaiah Hartenstein,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.163,,
2026-01-05 09:10,1630543,Isaiah Jackson,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.153,,
2026-01-05 09:10,1630198,Isaiah Joe,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.175,,
2026-01-05 09:10,1630587,Isaiah Livers,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.092,,
2026-01-05 09:10,1630191,Isaiah Stewart,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.163,,
2026-01-05 09:10,1627826,Ivica Zubac,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.19,,
2026-01-05 09:10,1631120,JD Davison,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.135,,
2026-01-05 09:10,1629630,Ja Morant,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.307,,
2026-01-05 09:10,1642266,Ja'Kobe Walter,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.133,,
2026-01-05 09:10,1631095,Jabari Smith Jr.,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.177,,
2026-01-05 09:10,1631133,Jabari Walker,PHI,Off_Cluster_0,Def_Cluster_0,0,0,0.133,,
2026-01-05 09:10,1631210,Jacob Toppin,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.14,,
2026-01-05 09:10,1630702,Jaden Hardy,DAL,Off_Cluster_0,Def_Cluster_0,0,0,0.222,,
2026-01-05 09:10,1631093,Jaden Ivey,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.189,,
2026-01-05 09:10,1630183,Jaden McDaniels,MIN,Off_Cluster_0,Def_Cluster_0,0,0,0.181,,
2026-01-05 09:10,1630256,Jae'Sean Tate,HOU,Off_Cluster_0,Def_Cluster_0,0,0,0.131,,
2026-01-05 09:10,1642942,Jahmai Mashack,MEM,Off_Cluster_0,Def_Cluster_0,0,0,0.196,,
2026-01-05 09:10,1642443,Jahmir Young,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.191,,
2026-01-05 09:10,1643141,Jahmyl Telfort,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.093,,
2026-01-05 09:10,1631170,Jaime Jaquez Jr.,MIA,Off_Cluster_0,Def_Cluster_0,0,0,0.217,,
2026-01-05 09:10,1631222,Jake LaRavia,LAL,Off_Cluster_0,Def_Cluster_0,0,0,0.149,,
2026-01-05 09:10,1627751,Jakob Poeltl,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.141,,
2026-01-05 09:10,1628973,Jalen Brunson,NYK,Off_Cluster_0,Def_Cluster_0,0,0,0.309,,
2026-01-05 09:10,1631105,Jalen Duren,DET,Off_Cluster_0,Def_Cluster_0,0,0,0.222,,
2026-01-05 09:10,1630224,Jalen Green,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.37,,
2026-01-05 09:10,1630552,Jalen Johnson,ATL,Off_Cluster_0,Def_Cluster_0,0,0,0.261,,
2026-01-05 09:10,1629618,Jalen Pickett,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.135,,
2026-01-05 09:10,1630188,Jalen Smith,CHI,Off_Cluster_0,Def_Cluster_0,0,0,0.188,,
2026-01-05 09:10,1630591,Jalen Suggs,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.238,,
2026-01-05 09:10,1631114,Jalen Williams,OKC,Off_Cluster_0,Def_Cluster_0,0,0,0.256,,
2026-01-05 09:10,1630592,Jalen Wilson,BKN,Off_Cluster_0,Def_Cluster_0,0,0,0.155,,
2026-01-05 09:10,1631288,Jamal Cain,ORL,Off_Cluster_0,Def_Cluster_0,0,0,0.167,,
2026-01-05 09:10,1627750,Jamal Murray,DEN,Off_Cluster_0,Def_Cluster_0,0,0,0.271,,
2026-01-05 09:10,1642347,Jamal Shead,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.162,,
2026-01-05 09:10,1631123,Jamaree Bouyea,PHX,Off_Cluster_0,Def_Cluster_0,0,0,0.177,,
2026-01-05 09:10,201935,James Harden,LAC,Off_Cluster_0,Def_Cluster_0,0,0,0.294,,
2026-01-05 09:10,1630164,James Wiseman,IND,Off_Cluster_0,Def_Cluster_0,0,0,0.114,,
2026-01-05 09:10,1642364,Jamir Watkins,WAS,Off_Cluster_0,Def_Cluster_0,0,0,0.094,,
2026-01-05 09:10,1642419,Jamison Battle,TOR,Off_Cluster_0,Def_Cluster_0,0,0,0.141,,
